,Country,Year,Status,Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
1910,Norway,2015,Developed,81.8,59.0,0,5.97,0.0,,14,61.2,0,95.0,,95.0,0.1,7455.24654,518867.0,0.8,0.7,0.948,17.7
1911,Norway,2014,Developed,81.6,61.0,0,6.06,177.6382878,,3,6.8,0,93.0,9.72,93.0,0.1,975.49856,5137232.0,0.8,0.7,0.945,17.7
1912,Norway,2013,Developed,81.5,62.0,0,6.21,234.782883,,8,6.3,0,94.0,9.39,94.0,0.1,1291.435,579623.0,0.8,0.7,0.942,17.5
1913,Norway,2012,Developed,81.3,61.0,0,6.21,2094.19096,,4,59.8,0,95.0,9.16,95.0,0.1,11563.727,518573.0,0.7,0.7,0.941,17.6
1914,Norway,2011,Developed,81.1,67.0,0,6.53,277.3550522,,39,59.4,0,94.0,9.14,94.0,0.1,1574.9861,495388.0,0.7,0.7,0.939,17.6
1915,Norway,2010,Developed,81.0,66.0,0,6.59,15268.06445,,3,58.9,0,93.0,9.26,93.0,0.1,87646.75346,4889252.0,0.7,0.7,0.936,17.4
1916,Norway,2009,Developed,89.0,67.0,0,6.68,142.3749426,,2,58.5,0,94.0,9.49,94.0,0.1,817.77681,4828726.0,0.7,0.7,0.936,17.4
1917,Norway,2008,Developed,86.0,67.0,0,6.75,1707.130633,,4,58.0,0,94.0,8.4,94.0,0.1,9688.5961,4768212.0,0.7,0.7,0.936,17.6
1918,Norway,2007,Developed,85.0,67.0,0,6.6,14829.41215,,0,57.5,0,93.0,8.58,93.0,0.1,85128.65759,479153.0,0.7,0.7,0.934,17.6
1919,Norway,2006,Developed,84.0,7.0,0,6.47,12829.25408,,0,57.0,0,94.0,8.43,94.0,0.1,74114.69715,466677.0,0.8,0.7,0.931,17.5
1920,Norway,2005,Developed,81.0,73.0,0,6.37,11792.53465,,0,56.5,0,91.0,8.89,91.0,0.1,66775.3944,4623291.0,0.8,0.7,0.929,17.6
1921,Norway,2004,Developed,79.8,77.0,0,6.22,1009.825011,,7,55.9,0,92.0,9.44,92.0,0.1,5757.26916,459191.0,0.8,0.7,0.924,17.5
1922,Norway,2003,Developed,79.4,78.0,0,6.04,880.7380617,,8,55.3,0,92.0,9.85,92.0,0.1,5111.65445,4564855.0,0.8,0.7,0.918,17.1
1923,Norway,2002,Developed,78.9,81.0,0,5.89,749.6823382,,5,54.6,0,93.0,9.62,93.0,0.1,4361.1538,4538159.0,0.8,0.7,0.916,17.1
1924,Norway,2001,Developed,78.8,82.0,0,5.49,6356.827282,,4,54.0,0,91.0,8.65,91.0,0.1,38549.58934,4513751.0,0.8,0.7,0.917,17.5
1925,Norway,2000,Developed,78.5,85.0,0,5.67,6191.211908,,0,53.3,0,91.0,8.27,9.0,0.1,38146.71539,449967.0,0.8,0.7,0.911,17.1
1926,Oman,2015,Developing,76.6,99.0,1,,0.0,99.0,0,54.6,1,99.0,,99.0,0.1,16627.36433,,7.1,6.9,0.795,13.7
1927,Oman,2014,Developing,76.4,11.0,1,0.4,166.1913728,99.0,0,53.5,1,99.0,3.55,99.0,0.1,2458.45226,,7.1,6.9,0.796,13.7
1928,Oman,2013,Developing,76.2,12.0,1,0.46,1154.893473,98.0,0,52.8,1,99.0,2.76,98.0,0.1,21268.7564,,7.0,6.8,0.796,13.7
1929,Oman,2012,Developing,76.0,14.0,1,0.51,1055.835493,98.0,13,52.3,1,99.0,2.52,98.0,0.1,22134.916,,7.0,6.8,0.797,13.7
1930,Oman,2011,Developing,75.8,15.0,1,0.54,158.27708,99.0,5,52.0,1,99.0,2.49,99.0,0.1,2986.36,,6.9,6.8,0.797,13.6
1931,Oman,2010,Developing,75.6,16.0,1,0.56,129.2260751,99.0,3,51.8,1,99.0,2.74,99.0,0.1,1928.74739,,6.9,6.8,0.797,13.5
1932,Oman,2009,Developing,75.4,18.0,1,0.56,1040.629462,98.0,19,51.5,1,96.0,2.83,98.0,0.1,16784.34616,,6.9,6.8,0.782,12.4
1933,Oman,2008,Developing,75.2,19.0,1,0.57,123.0966298,99.0,18,51.1,1,97.0,2.1,99.0,0.1,2275.3536,,6.9,6.8,0.765,11.9
1934,Oman,2007,Developing,74.9,113.0,1,0.57,88.45038011,99.0,24,5.6,1,97.0,2.43,99.0,0.1,1585.13226,,7.0,6.8,0.753,11.5
1935,Oman,2006,Developing,74.7,115.0,1,0.58,78.51141,99.0,13,5.1,1,98.0,2.31,98.0,0.1,1448.55,,7.0,6.8,0.748,11.6
1936,Oman,2005,Developing,74.3,118.0,1,0.63,854.0115758,99.0,25,49.5,1,99.0,2.59,99.0,0.1,12376.97936,,7.0,6.8,0.742,11.5
1937,Oman,2004,Developing,74.0,122.0,1,0.61,70.46762486,99.0,18,48.9,1,99.0,2.98,99.0,0.1,1129.28886,,7.1,6.8,0.734,11.5
1938,Oman,2003,Developing,73.6,127.0,1,0.56,65.65631302,99.0,1,48.1,1,99.0,3.17,99.0,0.1,969.8126,,7.1,6.8,0.725,11.2
1939,Oman,2002,Developing,73.3,13.0,1,0.54,585.9170945,99.0,5,47.3,1,99.0,3.18,99.0,0.1,8629.11774,,7.1,6.8,0.716,11.0
1940,Oman,2001,Developing,72.9,134.0,1,0.55,564.5425663,99.0,15,46.5,1,99.0,3.8,99.0,0.1,8476.61511,,7.1,6.9,0.705,10.7
1941,Oman,2000,Developing,72.6,138.0,1,0.38,62.86657508,99.0,15,45.9,1,99.0,3.7,99.0,0.1,861.18596,,7.2,6.9,0.0,10.4
1942,Pakistan,2015,Developing,66.4,161.0,352,,0.0,72.0,386,25.4,433,72.0,,72.0,0.1,1431.244865,18938513.0,19.2,19.6,0.548,8.1
1943,Pakistan,2014,Developing,66.2,162.0,359,0.01,62.29361092,72.0,1370,24.7,442,72.0,2.61,72.0,0.1,1316.98966,185546257.0,19.4,19.8,0.542,7.8
1944,Pakistan,2013,Developing,66.0,163.0,365,0.04,60.18648815,72.0,8749,23.9,450,72.0,2.7,72.0,0.1,1272.44161,181712595.0,19.6,2.0,0.538,7.7
1945,Pakistan,2012,Developing,65.7,165.0,369,0.04,59.65900139,72.0,8046,23.2,456,72.0,2.76,72.0,0.1,1261.28967,177911533.0,19.8,2.2,0.529,7.6
1946,Pakistan,2011,Developing,65.5,167.0,371,0.04,57.87736282,74.0,4386,22.5,459,75.0,3.1,74.0,0.1,1226.215314,174184265.0,2.0,2.4,0.525,7.5
1947,Pakistan,2010,Developing,65.1,172.0,372,0.04,0.66751505,82.0,4321,21.9,461,82.0,3.2,82.0,0.1,14.142268,1756182.0,2.2,2.7,0.521,7.5
1948,Pakistan,2009,Developing,64.8,175.0,371,0.03,0.697215581,78.0,863,21.3,460,7.0,2.94,71.0,0.1,16.63999,1674958.0,2.5,2.9,0.514,7.3
1949,Pakistan,2008,Developing,64.6,177.0,369,0.03,5.447133608,65.0,1129,2.6,460,7.0,3.26,62.0,0.1,139.31288,16364463.0,2.7,21.1,0.513,7.3
1950,Pakistan,2007,Developing,64.4,178.0,367,0.03,3.912744517,75.0,2801,2.1,459,75.0,3.35,75.0,0.1,95.4327931,16332974.0,2.8,21.3,0.505,6.7
1951,Pakistan,2006,Developing,64.2,179.0,365,0.03,40.36829999,78.0,7641,19.5,458,77.0,3.4,78.0,0.1,873.772727,15793993.0,21.0,21.5,0.501,6.5
1952,Pakistan,2005,Developing,62.9,2.0,364,0.04,30.59320769,7.0,2981,18.9,459,78.0,2.91,77.0,0.1,711.4699463,15399667.0,21.2,21.7,0.487,6.1
1953,Pakistan,2004,Developing,63.7,183.0,364,0.01,28.98323119,65.0,4248,18.4,461,65.0,2.56,65.0,0.1,649.848233,15783.0,21.4,21.8,0.474,5.6
1954,Pakistan,2003,Developing,63.5,185.0,366,0.01,24.23455671,63.0,4740,17.9,466,69.0,2.61,67.0,0.1,563.594342,1477341.0,21.6,22.0,0.465,5.6
1955,Pakistan,2002,Developing,63.2,187.0,371,0.01,22.39387584,,3903,17.4,474,71.0,2.76,68.0,0.1,499.8633,144654143.0,21.8,22.2,0.457,5.5
1956,Pakistan,2001,Developing,63.0,189.0,377,0.01,1.766663097,,3849,16.9,483,68.0,2.61,65.0,0.1,51.6568157,14161437.0,22.0,22.4,0.45,5.4
1957,Pakistan,2000,Developing,62.8,19.0,385,0.02,18.84534312,,2064,16.4,495,65.0,2.79,62.0,0.1,533.8624114,138523285.0,22.2,22.6,0.445,5.3
